,Artiste,Titre,Année,Rang,id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
740,karmin,brokenhearted,2012,59,4urcG6Nfubqsuqy3juMjBi,63,0.765,0.765,1,-2.732,0,0.0585,0.00765,3.82e-06,0.0527,0.886,120.001,227147,4
741,gavin degraw,not over you,2012,60,6j7hih15xG2cdYwIJnQXsq,71,0.63,0.894,10,-4.592,1,0.0544,0.255,0.0,0.181,0.364,142.051,218520,4
742,j  cole,work out,2012,63,2wAJTrFhCnQyNSD3oUgTZO,79,0.831,0.427,2,-6.903,1,0.106,0.0531,0.0,0.307,0.216,93.004,235320,4
743,adele,rumour has it,2012,64,76N7FdzCI9OsiUnzJVLY2m,66,0.618,0.753,7,-5.05,0,0.0451,0.637,0.0,0.0905,0.557,120.041,221427,4
744,carrie underwood,good girl,2012,66,20DfkHC5grnKNJCzZQB6KC,61,0.617,0.839,0,-2.849,0,0.0655,0.0286,0.0,0.19,0.741,128.91,205560,4
745,little big town,pontoon,2012,67,2Gy3XMLbBxACZ4tXdFRGr7,65,0.721,0.819,9,-5.715,1,0.0269,0.413,0.0,0.196,0.867,96.02,212320,4
746,the lumineers,ho hey,2012,68,0W4Kpfp1w2xkY3PrV714B7,70,0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,163133,4
748,the lumineers,ho hey,2013,12,0W4Kpfp1w2xkY3PrV714B7,70,0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,163133,4
750,coldplay,paradise,2012,69,6nek1Nin9q48AVZcWs9e9D,80,0.449,0.585,5,-6.762,1,0.0268,0.0522,8.49e-05,0.0833,0.203,139.627,278719,4
751,carrie underwood,blown away,2012,70,0vFMQi8ZnOM2y8cuReZTZ2,63,0.531,0.843,9,-2.569,0,0.0429,0.0909,0.0,0.0283,0.392,136.991,240133,4
752,usher,climax,2012,72,5pyVqlqThcxI7tPDjHIzPh,61,0.647,0.478,8,-8.837,1,0.0782,0.547,2.69e-05,0.156,0.333,135.877,232907,4
753,wiz khalifa,work hard play hard,2012,73,1ms5tNNdPouTtcD2oVF9Oz,63,0.787,0.666,11,-4.475,1,0.0485,0.0409,1.91e-05,0.296,0.485,140.008,219027,4
754,ne-yo,let me love you (until you learn to love yourself),2012,74,4kte3OcW800TPvOVgrLLj8,69,0.658,0.677,5,-6.628,1,0.0393,0.248,0.0,0.368,0.248,124.91,251627,4
756,ne-yo,let me love you (until you learn to love yourself),2013,86,4kte3OcW800TPvOVgrLLj8,69,0.658,0.677,5,-6.628,1,0.0393,0.248,0.0,0.368,0.248,124.91,251627,4
758,nicki minaj,pound the alarm,2012,75,0LohatbcUXRauoeMlR1jnS,60,0.728,0.858,9,-3.686,1,0.0609,0.0403,4.26e-06,0.0241,0.591,125.054,205640,4
759,kenny chesney,come over,2012,76,6BCrbWBpb8d6KWmEqZ41tr,58,0.466,0.704,1,-7.169,1,0.0353,0.1,2.71e-05,0.0744,0.481,176.043,248427,4
760,trey songz,heart attack,2012,77,25CA8QVJQrh5R05UUCaODM,55,0.608,0.863,11,-4.87,1,0.131,0.0593,0.0,0.228,0.476,150.029,233147,4
761,kirko bangz,drank in my cup,2012,78,3m8CQnnfJJp4eQMWWl3zay,63,0.451,0.632,8,-7.98,0,0.297,0.0114,0.0,0.198,0.234,132.89,232160,4
762,rihanna ring chris brown,birthday cake,2012,79,4EfN6bixdOOgoLYR5C4cWo,59,0.702,0.826,3,-6.498,1,0.0529,0.32,0.000227,0.355,0.329,80.014,78200,4
763,b o b,so good,2012,80,67eX1ovaHyVPUinMHeUtIM,70,0.785,0.737,9,-5.306,1,0.0363,0.042,0.000107,0.108,0.971,125.447,218960,4
764,train,50 ways to say goodbye,2012,81,2NniAhAtkRACaMeYt48xlD,66,0.591,0.935,6,-2.664,1,0.0478,0.000284,0.000278,0.142,0.736,140.043,247947,4
765,toby keith,red solo cup,2012,82,4YKAOXyqkKZ5gOZR0AmVMN,66,0.535,0.56,4,-6.586,1,0.0901,0.287,0.0,0.209,0.785,164.17,223387,4
766,selena gomez  the scene,love you like a love song,2012,83,0laYHRpNTS6i8FXdupHkJ4,76,0.858,0.678,1,-3.87,0,0.0469,0.0761,0.0,0.0741,0.922,117.009,188453,4
767,chris brown,turn up the music,2012,84,1RMRkCn07y2xtBip9DzwmC,64,0.594,0.841,1,-5.792,1,0.102,0.000238,2.22e-06,0.156,0.643,129.925,227973,4
768,t-pain ring wiz khalifa  lily allen,5 o'clock,2012,86,6j236RwzFFj4wqH2tWJNBD,58,0.4,0.882,7,-1.958,0,0.334,0.168,0.0,0.124,0.385,167.114,281533,4
769,christina perri,a thousand years,2012,87,6lanRgr6wXibZr8KgzXxBl,80,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,285120,3
770,jason aldean,take a little ride,2012,88,2o5mwv7hvas1jdUg14Nihv,60,0.472,0.866,2,-3.771,1,0.0413,0.044,0.0,0.213,0.775,163.867,187613,4
771,rihanna,you da one,2012,89,3Yt9lRtS5V4nbJnwcgFgvC,66,0.702,0.715,5,-5.377,0,0.0425,0.503,2.44e-05,0.126,0.863,127.05,200013,4
772,havana brown ring pitbull,we run the night,2012,90,0mtPNQl5vePVwiI9Vykp7L,53,0.697,0.861,9,-4.389,0,0.144,0.00482,1.83e-06,0.41,0.703,127.023,228200,4
773,imagine dragons,it's time,2012,91,6BtmXhTJMM9sBTHeYYASGz,68,0.656,0.884,2,-4.748,1,0.0372,0.0162,0.0,0.145,0.86,105.009,237987,4
775,imagine dragons,it's time,2013,47,6BtmXhTJMM9sBTHeYYASGz,68,0.656,0.884,2,-4.748,1,0.0372,0.0162,0.0,0.145,0.86,105.009,237987,4
777,ca$h out,cashin' out,2012,92,1POAx4NMLOBPVKZUSsBh92,57,0.831,0.665,1,-3.627,0,0.0711,0.149,0.0,0.0636,0.663,129.989,238760,4
778,luke bryan,i don't want this night to end,2012,93,0cV4xwUA4ue2deqq4CZFko,65,0.616,0.728,9,-4.02,0,0.0278,0.0275,0.0,0.228,0.375,111.934,219973,4
779,rihanna,diamonds,2012,94,1z9kQ14XBSN0r2v6fx4IdG,66,0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972,225147,4
781,rihanna,diamonds,2013,27,1z9kQ14XBSN0r2v6fx4IdG,66,0.564,0.71,11,-4.92,0,0.0461,0.00125,0.0,0.109,0.393,91.972,225147,4
783,lee brice,hard to love,2012,95,6E9V9TRlVOLjenGjHemzEH,70,0.638,0.722,9,-6.177,1,0.0332,0.0119,0.00808,0.189,0.469,103.017,224293,4
784,kip moore,somethin' 'bout a truck,2012,96,6Ymvlzom4TQeoKqAWsZRD8,68,0.554,0.794,11,-5.417,1,0.035,0.0697,0.0,0.63,0.79,176.01,213827,4
785,miguel,adorn,2012,97,25cUhiAod71TIQSNicOaW3,66,0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.235,179.063,193147,4
787,miguel,adorn,2013,84,25cUhiAod71TIQSNicOaW3,66,0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.235,179.063,193147,4
789,jason aldean,fly over states,2012,98,17X2tSzibD9n9QRjdExcWT,61,0.487,0.736,7,-3.269,1,0.0326,0.069,0.0,0.114,0.184,81.587,218200,4
790,eli young band,even if it breaks your heart,2012,99,0Nu9WA8kEbBWEsay2s8Q0U,66,0.495,0.527,0,-4.742,1,0.0351,0.000159,0.0163,0.1,0.574,208.067,220520,4
