,Artiste,Titre,Année,Rang,id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1461,rene la taupe,mignon mignon,2010,1,66F6vJHfK67pdjRdhNX2B8,42,0.85,0.686,6,-3.548,1,0.0525,0.0735,3.62e-05,0.123,0.643,153.862,149264,4
1463,rene la taupe,mignon mignon,2011,96,66F6vJHfK67pdjRdhNX2B8,42,0.85,0.686,6,-3.548,1,0.0525,0.0735,3.62e-05,0.123,0.643,153.862,149264,4
1465,shakira ring freshlyground,waka waka (this time for africa) (the 2010 official fifa world cup song),2010,2,2Cd9iWfcOpGDHLz6tVA3G4,77,0.766,0.873,11,-6.381,0,0.143,0.00627,0.0,0.0764,0.743,126.988,202627,4
1466,stromae,alors on danse,2010,3,2GYHyAoLWpkxLVa4oYTVko,76,0.791,0.59,1,-9.206,0,0.0793,0.0994,0.00203,0.065,0.714,119.951,206067,4
1468,stromae,alors on danse,2013,89,2GYHyAoLWpkxLVa4oYTVko,76,0.791,0.59,1,-9.206,0,0.0793,0.0994,0.00203,0.065,0.714,119.951,206067,4
1470,christophe mae,dingue dingue dingue,2010,5,0mR80lwmVmIxl4safmmQsk,48,0.785,0.856,1,-4.062,1,0.0406,0.0857,1.82e-05,0.146,0.571,104.03,181147,4
1471,mylene farmer,oui mais    non,2010,6,6caWu4mUksmQKYIEMhmvOx,41,0.761,0.655,3,-5.958,0,0.0472,0.128,0.00304,0.0651,0.624,134.95,260800,4
1473,mylene farmer,oui mais    non,2011,15,6caWu4mUksmQKYIEMhmvOx,41,0.761,0.655,3,-5.958,0,0.0472,0.128,0.00304,0.0651,0.624,134.95,260800,4
1475,jessy matador,allez ola ole,2010,7,1xSl7uE9De7aLDEGXahCJB,51,0.642,0.934,11,-4.706,1,0.06,0.00208,1.08e-06,0.0612,0.721,129.024,172746,4
1476,k'naan fefe,wavin flag,2010,8,3O8goxZKbL0HUYN53n8h3o,48,0.642,0.715,0,-5.364,1,0.0898,0.338,0.0,0.167,0.65,151.955,218640,4
1477,kesha,tik tok,2010,9,0HPD5WQqrq7wPWR7P7Dw1i,80,0.755,0.837,2,-2.718,0,0.142,0.0991,0.0,0.289,0.714,120.028,199693,4
1478,coeur de pirate,pour un infidele,2010,10,5ksihcEVuM3Ytwyw1SsvtV,49,0.685,0.572,7,-4.52,1,0.0611,0.00624,3.23e-06,0.229,0.707,134.998,146800,4
1479,lady gaga,bad romance,2010,11,3nb8oQMQE6f3l0gUsXoidS,0,0.693,0.924,0,-3.706,1,0.0392,0.0034,4.77e-05,0.0897,0.714,118.984,294507,4
1480,yolanda be cool,we no speak americano,2010,12,392zwJVuiuhDZC3ShNmLkD,62,0.902,0.805,6,-5.005,1,0.0464,0.0725,0.082,0.0916,0.737,124.996,157438,4
1481,collectif metisse,debout pour danser,2010,13,5HGgFuYF9OY6ch2q1gffjp,19,0.734,0.939,9,-4.514,0,0.0383,0.0504,2.02e-05,0.256,0.978,130.015,196000,4
1482,inna,amazing,2010,14,2DKI9ROgnDonV1uPFrOFTZ,47,0.697,0.889,8,-6.746,0,0.1,0.481,0.176,0.0939,0.391,130.017,207331,4
1483,israel kamakawiwoole,over the rainbow,2010,16,4yDjzVhXig9tfO7Zv46FE8,64,0.671,0.153,0,-13.569,1,0.0404,0.912,5.53e-05,0.0771,0.658,85.6,211933,4
1485,israel kamakawiwoole,over the rainbow,2011,1,4yDjzVhXig9tfO7Zv46FE8,64,0.671,0.153,0,-13.569,1,0.0404,0.912,5.53e-05,0.0771,0.658,85.6,211933,4
1487,rihanna,only girl (in the world),2010,17,0AH6WMe3OlAlUb5miXt2FQ,72,0.789,0.716,11,-4.241,0,0.0432,0.129,1.07e-05,0.069,0.611,125.906,235493,4
1489,rihanna,only girl (in the world),2011,42,0AH6WMe3OlAlUb5miXt2FQ,72,0.789,0.716,11,-4.241,0,0.0432,0.129,1.07e-05,0.069,0.611,125.906,235493,4
1491,taio cruz,break your heart,2010,18,7ElF5zxOwYP4qVSWVvse3W,72,0.607,0.934,3,-4.217,1,0.0314,0.0327,0.0,0.0909,0.568,122.01,201547,4
1492,edward maya ring vika jigulina,this is my life,2010,19,5PFunL6D19NvmdLPxk3ddG,45,0.714,0.757,5,-5.522,0,0.0311,0.0209,0.231,0.318,0.389,128.003,229513,4
1493,katy perry,california gurls,2010,20,3S6NRRUXxMSWYm9Dnwv1Eh,40,0.801,0.76,0,-3.157,1,0.0628,0.00512,0.0,0.133,0.471,125.03,235081,4
1494,mohombi,bumpy ride,2010,21,71R6zJsrF3ffc3TBFHfivX,68,0.706,0.842,0,-4.628,0,0.038,0.0476,0.0,0.134,0.818,104.958,224720,4
1496,mohombi,bumpy ride,2011,81,71R6zJsrF3ffc3TBFHfivX,68,0.706,0.842,0,-4.628,0,0.038,0.0476,0.0,0.134,0.818,104.958,224720,4
1498,inna,hot,2010,22,1v3dEPdA20e4ZhT1uQBeN4,53,0.816,0.94,7,-6.079,0,0.28,0.0798,0.444,0.431,0.596,128.0,217037,4
1499,lucenzo,vem dancar kuduro,2010,23,6ku3i5WNrsY3qhOq6ua9TL,61,0.327,0.941,1,-3.294,1,0.353,0.0231,0.0,0.0636,0.707,129.738,199236,4
1500,david guetta,gettin over you,2010,25,00uS52TC6g6H0b3TzJ6p7K,30,0.62,0.87,10,-6.52,0,0.0868,0.149,0.0,0.0705,0.513,130.079,187427,4
1501,enrique iglesias,i like it,2010,26,7HacCTm33hZYYN8DXpCYuG,63,0.648,0.942,10,-2.881,0,0.0878,0.021,0.0,0.0594,0.73,129.007,231373,4
1502,rene la taupe,tu parles trop,2010,27,5DLqmMZvMaJe9FbuHkd9RF,45,0.687,0.418,4,-7.991,0,0.105,0.835,0.0,0.141,0.87,141.103,177333,4
1504,rene la taupe,tu parles trop,2011,51,5DLqmMZvMaJe9FbuHkd9RF,45,0.687,0.418,4,-7.991,0,0.105,0.835,0.0,0.141,0.87,141.103,177333,4
1506,david guetta,memories,2010,28,7KPr0YxECy4Q1k2F17Sa0Q,64,0.546,0.899,8,-3.937,1,0.233,0.00158,6.08e-06,0.229,0.47,130.003,210840,4
1507,lady gaga,telephone,2010,30,3YpNlinxK6eCGiX5ayZZs1,0,0.826,0.839,3,-5.902,1,0.0402,0.00459,0.00116,0.112,0.731,122.017,221013,4
1508,lady gaga,alejandro,2010,31,0olxk8DrJwp7aAuuLNXAuI,0,0.633,0.797,11,-6.612,0,0.0473,0.00041,0.00211,0.384,0.338,98.998,274560,4
1509,omar et fred,bleu blanc rouge,2010,32,4Z7qYRNPEeoli2d2i0D8ph,11,0.832,0.99,6,-3.28,1,0.165,0.141,0.0,0.227,0.719,125.976,185093,4
1510,katy perry  timbaland,if we ever meet again,2010,33,360UM2DaiHZPRu0EsrOvMp,64,0.652,0.605,8,-7.371,1,0.0393,0.00481,0.0,0.0605,0.394,126.091,292707,4
1511,jena lee,je me perds,2010,34,6wrgVuGlXoGDiFcxvqd9nL,35,0.564,0.748,9,-6.158,0,0.0492,0.00516,0.0,0.156,0.515,150.044,267147,4
1512,eminem,love the way you lie,2010,35,15JINEqzVMv3SvJTAXAKED,81,0.749,0.925,10,-5.034,1,0.227,0.241,0.0,0.52,0.641,86.989,263373,4
1513,kylie minogue,all the lovers,2010,37,18JKvOJ3cXbGUePQWT3bLW,55,0.599,0.721,0,-6.212,1,0.0382,0.00285,0.164,0.115,0.512,120.048,199427,4
1514,gaetan roussel,help myself (nous ne faisons que passer),2010,39,2bwbKylFWjIeRNVuUWdYFN,52,0.676,0.911,0,-3.605,0,0.0438,0.214,0.0,0.517,0.715,130.997,166293,4
1515,taio cruz,dynamite,2010,40,2CEgGE6aESpnmtfiZwYlbV,77,0.751,0.783,4,-3.724,1,0.0859,0.00379,0.0,0.036,0.816,119.975,202613,4
1516,the black eyed peas,rock that body,2010,41,2WQ09wqQBIOor7Q0VpIDBK,58,0.715,0.907,7,-6.025,0,0.0993,0.0172,8.39e-05,0.426,0.841,124.992,268840,4
1517,johnny hallyday,et maintenant,2010,42,7lTIdaaYENhvXoHX5GWbmp,39,0.574,0.725,7,-6.161,0,0.0278,0.199,2.81e-06,0.344,0.205,147.053,220027,4
1518,un geste pour haiti cherie,1 geste pour haiti cherie,2010,43,51OqDPiV9hd0aQ3LBVp4Su,0,0.54,0.793,2,-4.704,0,0.13,0.197,0.0,0.263,0.501,81.943,256640,4
1519,jena lee,du style,2010,44,0nFCBxHqJ3ZxzdA4TQ3eRn,31,0.72,0.825,6,-4.504,1,0.0663,0.0895,0.0,0.739,0.822,112.962,197947,4
1520,inna,deja vu,2010,46,5EDgfCcZ9srMbsBg2WGJNy,44,0.77,0.93,3,-5.986,0,0.132,0.0664,0.536,0.183,0.662,129.989,261758,4
1521,shakira,loca,2010,47,42k1KeBehAd83lrGt1okiC,66,0.8,0.692,9,-5.57,0,0.0614,0.342,1.92e-06,0.0554,0.917,112.002,183693,4
1523,shakira,loca,2011,8,42k1KeBehAd83lrGt1okiC,66,0.8,0.692,9,-5.57,0,0.0614,0.342,1.92e-06,0.0554,0.917,112.002,183693,4
1525,collectif metisse,collectif metisse,2010,48,0o12VH640bfdZbg0asn0cL,15,0.661,0.938,8,-4.204,1,0.0416,0.0344,8.74e-06,0.0805,0.913,129.473,482120,4
1526,miley cyrus,party in the usa,2010,49,6xLmzUT13huUfNZGEbF7fT,0,0.66,0.701,10,-4.649,0,0.0405,0.00112,0.00016,0.0871,0.436,96.002,202733,4
1527,bb brunes,lalalove you,2010,51,5JB4QJJQMltOaX1UbzPjGh,40,0.616,0.757,9,-6.048,0,0.028,0.00033,1.14e-05,0.279,0.831,130.274,180813,4
1528,jay z,empire state of mind,2010,52,2igwFfvr1OAGX9SKDCPBwO,79,0.491,0.956,11,-1.538,1,0.392,0.0295,0.0,0.46,0.811,173.585,276920,4
1529,klaas meets haddaway,what is love 2k9,2010,53,0XSMEwHPY5Ah9pBvLjnWVN,23,0.746,0.768,5,-4.826,1,0.0414,0.000858,0.0112,0.331,0.682,128.0,204231,4
1530,tom frager,give me that love,2010,54,1Q5vhqOaAxbpfN1X4XbZiB,31,0.851,0.461,5,-4.359,1,0.0312,0.138,0.0,0.0905,0.813,90.012,175608,4
1531,rihanna,rude boy,2010,55,60jzFy6Nn4M0iD1d94oteF,73,0.563,0.75,11,-4.496,1,0.127,0.113,0.0,0.0788,0.812,173.906,222920,4
1532,geraldine nakache  leila bekhti,chanson sur une drole de vie,2010,56,12zakSjWxrohomLLgxTkCR,39,0.745,0.458,8,-14.168,1,0.04,0.768,0.0,0.0955,0.671,98.039,167333,4
1533,usher,dj got us fallin in love,2010,57,4356Typ82hUiFAynbLYbPn,78,0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,220800,4
1535,usher,dj got us fallin in love,2011,78,4356Typ82hUiFAynbLYbPn,78,0.663,0.861,7,-3.398,0,0.109,0.0338,0.0,0.082,0.654,119.963,220800,4
1537,iyaz,replay,2010,58,4E5P1XyAFtrjpiIxkydly4,77,0.706,0.751,9,-6.323,1,0.0708,0.173,0.0,0.168,0.195,91.031,182307,4
1538,duck sauce,barbra streisand,2010,59,454luzZ5FPjOcx43yQWte9,44,0.764,0.925,1,-1.997,1,0.0974,0.000747,0.136,0.218,0.456,127.948,194531,4
1540,duck sauce,barbra streisand,2011,61,454luzZ5FPjOcx43yQWte9,44,0.764,0.925,1,-1.997,1,0.0974,0.000747,0.136,0.218,0.456,127.948,194531,4
1542,edalam,follow de leader,2010,60,5JgfWfPGRTgFzWL8VZosvQ,8,0.699,0.894,11,-5.203,0,0.112,0.0186,1.63e-05,0.273,0.939,140.043,205973,4
1543,remady pr,no superstar,2010,63,0OCK2mALx4ihLobWYSJydg,34,0.444,0.778,11,-7.809,0,0.0514,0.00414,0.000799,0.142,0.483,128.022,221510,4
1544,kenza farah,la ou tu vas,2010,64,3K0mfYuZRhuTw1pSwCUs0I,19,0.543,0.64,4,-5.606,0,0.0561,0.324,0.0,0.0766,0.521,168.312,217827,4
1545,jason derulo,whatcha say,2010,68,7xkQdy0cy5ymoWT7nedvLz,72,0.615,0.711,11,-5.507,1,0.0779,0.0444,0.0,0.145,0.711,144.036,221253,4
1546,cheryl cole,fight for this love,2010,70,33IQnmtJYjCcrvUUMQgi80,62,0.739,0.741,7,-5.873,1,0.0912,0.013,0.0,0.0679,0.727,122.988,223253,4
1547,remady,give me a sign,2010,71,4IpZNV8OTa1T4MckSmK9q1,26,0.772,0.8,9,-6.283,0,0.0845,0.00142,3.06e-06,0.326,0.388,127.921,196000,4
1548,timbaland,morning after dark,2010,72,6mmtxbG5pzkrJ0BrSdg9uW,58,0.734,0.927,8,-4.244,0,0.042,0.076,0.00134,0.0465,0.901,118.039,231960,4
1549,martin solveig,hello,2010,74,44Pv0rinObvVa4nQ4TXLga,45,0.666,0.93,3,-4.201,1,0.0314,0.0257,0.012,0.054,0.461,127.978,281430,4
1551,martin solveig,hello,2011,72,44Pv0rinObvVa4nQ4TXLga,45,0.666,0.93,3,-4.201,1,0.0314,0.0257,0.012,0.054,0.461,127.978,281430,4
1553,owl city,fireflies,2010,75,3DamFFqW32WihKkTVlwTYQ,79,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114,228347,4
1554,laurent wolf,survive,2010,76,5SEnIJZigWwab8mGwOrHdK,21,0.693,0.836,8,-2.961,0,0.0397,0.00575,0.0,0.129,0.645,133.802,177004,4
1555,helmut fritz,ca gere,2010,77,2AKNyi03Nzbr6uHQKiVU9A,17,0.645,0.768,10,-6.337,0,0.2,0.000101,1.77e-05,0.157,0.757,128.036,194920,4
1556,antoine clamaran  soraya,live your dreams,2010,80,2E6HECUphhVYvjGJ2gmdxG,13,0.728,0.89,10,-4.307,0,0.0724,0.00327,0.0674,0.411,0.375,124.998,389760,4
1557,jay sean,down,2010,81,7LP4Es66zdY7CyjepqmvAg,79,0.657,0.695,2,-4.493,1,0.0321,0.0108,0.0,0.0822,0.683,65.997,212107,4
1558,ph electro,san fransisco,2010,84,2hQb63UFW4JagNR5WNsPd5,13,0.81,0.719,4,-11.052,1,0.0952,0.00112,0.807,0.095,0.636,123.997,418065,4
1559,vv brown,shark in the water,2010,85,0TcFqXBMga80dWkWbzIl7p,46,0.554,0.805,4,-3.128,1,0.0597,0.0279,0.0,0.359,0.697,98.981,184293,4
1560,miley cyrus,cant be tamed,2010,86,7sUi1yVQYqN1dOq3UKdLRf,0,0.633,0.91,7,-2.912,1,0.136,0.0353,0.0,0.141,0.689,116.996,168240,4
1561,junior caldera,cant fight this feeling,2010,87,6kbYRSa00dT2wagig9eVDw,12,0.586,0.802,9,-4.781,0,0.0694,0.0571,7.35e-06,0.302,0.649,128.169,215280,4
1562,jean-roch,my love is over,2010,88,2o9SBolRHiJ5PWv9StRmBQ,23,0.704,0.908,4,-3.121,0,0.0353,0.00134,0.0,0.0612,0.961,136.021,196859,4
1563,ocean drive,because (connecte toi),2010,90,6xiL36sxKaX6WG0vfqQerj,19,0.436,0.826,6,-3.11,1,0.294,0.00314,8.54e-06,0.0725,0.169,128.056,226000,4
1564,bebe lilly,dur dur d etre un bebe,2010,91,2vUXD6u34ZsSVsFQTjoqIB,16,0.902,0.927,0,-6.695,0,0.0557,0.0831,0.0141,0.256,0.962,127.932,196707,4
1565,emmanuel moire,sans dire un mot,2010,92,1qRlGaYkiT8NkVFJiRP5lz,34,0.543,0.541,1,-7.846,0,0.029,0.199,0.0,0.116,0.341,76.016,214040,4
1566,cascada,pyromania,2010,93,7fRvMEw3dQzw527LlBQZfH,33,0.668,0.779,7,-5.685,0,0.0422,0.0356,0.0,0.23,0.527,126.972,209330,4
1567,train,hey soul sister,2010,96,4HlFJV71xXKIGcU3kRyttv,83,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,216773,4
1568,example,wont go quietly,2010,97,26g9NU7OeoDeG4ZEv7vvAK,51,0.53,0.888,8,-3.511,1,0.212,0.00252,0.0,0.302,0.678,125.048,219692,4
1569,kidtonik,traverser la nuit,2010,98,161v9ruKKOQfasbVRfLFn1,13,0.727,0.866,5,-5.548,0,0.0306,0.252,2.48e-06,0.304,0.727,130.003,256667,4
1570,clara chocolat,la danse de clara,2010,100,28fcYijGbgMSgnSAE3gqmj,0,0.596,0.787,5,-6.628,1,0.0444,0.0705,1.59e-05,0.262,0.656,128.936,154213,4
1571,m  pokora,a nos actes manqués,2011,2,41oeYIgaKI5OjYiv34FTsv,41,0.61,0.932,3,-3.398,1,0.0715,0.0163,3.28e-06,0.0767,0.787,113.178,225453,4
1572,moussier tombola,logobitombo,2011,3,5L3i9murWmBM62XVDV9JDk,45,0.858,0.849,4,-3.008,0,0.242,0.00752,0.0,0.383,0.657,139.993,208987,4
1574,moussier tombola,logobitombo,2012,84,5L3i9murWmBM62XVDV9JDk,45,0.858,0.849,4,-3.008,0,0.242,0.00752,0.0,0.383,0.657,139.993,208987,4
1576,mylene farmer,lonely lisa,2011,4,7vigGudzz84TZZScOEO6ZC,35,0.675,0.712,5,-5.074,1,0.0275,0.479,0.0,0.183,0.533,132.963,182960,4
1577,colonel reyel,celui,2011,5,4PL97ikHdIkSNNn52JDgRB,53,0.643,0.689,4,-4.877,0,0.115,0.381,0.0,0.129,0.8,93.117,202427,4
1578,magic system,chérie coco,2011,6,6zUOTErlhzIGzCg9cQz7SU,47,0.834,0.964,0,-3.822,1,0.232,0.198,0.0,0.176,0.68,127.994,216587,4
1579,collectif metisse,laisse tomber tes problemes,2011,7,0D5KD7xcOzo4FWYr1pwVDS,44,0.813,0.898,8,-4.706,1,0.126,0.0206,0.0,0.352,0.774,128.012,196573,4
1580,inna,sun is up,2011,9,64YNLqGpopY9lhLscj17SI,47,0.792,0.844,0,-5.344,0,0.0507,0.069,0.254,0.0366,0.623,127.972,223961,4
1581,pitbull ring marc anthony,rain over me,2011,10,2cZrrQMjB63c0iIugYH9zS,66,0.61,0.906,0,-2.117,1,0.0647,0.00416,0.0,0.758,0.294,127.917,231573,4
1582,mylene farmer,bleu noir,2011,11,0tH1mdRUzvfI0m7uYXvslM,32,0.485,0.78,11,-4.757,1,0.0319,0.0429,0.0,0.178,0.323,125.951,245093,4
1583,lucenzo,danza kuduro,2011,12,7vVcQ3qUJkHZ5pZrxZaOVa,51,0.588,0.738,0,-7.519,1,0.222,0.0104,0.0,0.128,0.336,129.932,200769,4
1585,lucenzo,danza kuduro,2012,78,7vVcQ3qUJkHZ5pZrxZaOVa,51,0.588,0.738,0,-7.519,1,0.222,0.0104,0.0,0.128,0.336,129.932,200769,4
1587,the black eyed peas,the time (dirty bit),2011,13,7vWFaMq63AwkFDhS2OAg5u,70,0.816,0.813,6,-7.798,0,0.0664,0.0662,2.77e-06,0.602,0.436,127.979,307640,4
1588,magic system,ambiance à lafricaine,2011,14,21laPESsH4dri1JmqKUQ6X,42,0.851,0.773,9,-5.159,0,0.263,0.192,0.0,0.214,0.734,131.559,183573,4
1589,david guetta,whos that chick,2011,16,64r1Dcco8Vj0inAZgEK05a,47,0.675,0.601,11,-4.733,0,0.116,0.00372,0.0,0.0458,0.931,127.938,201040,4
1590,pitbull,give me everything,2011,17,4QNpBfC0zvjKqPJcyqBy9W,79,0.671,0.939,8,-3.206,1,0.161,0.192,0.0,0.298,0.529,129.023,252307,4
1591,mika,elle me dit,2011,18,3xUhchyBGEUNAwelO2yzqp,51,0.78,0.773,10,-3.685,1,0.0384,0.0471,0.00016,0.0938,0.461,125.996,218907,4
1592,snoop dogg,sweat (snoop dogg vs  david guetta) [remix],2011,19,0R7YVi7w41Dr9jU5vblAok,64,0.813,0.732,7,-5.636,1,0.03,0.0597,0.00137,0.0826,0.731,130.02,195987,4
1593,the black eyed peas,just cant get enough,2011,20,3JA9Jsuxr4xgHXEawAdCp4,71,0.659,0.628,0,-8.685,0,0.179,0.186,0.0,0.105,0.262,94.05,219427,4
1594,taio cruz,higher,2011,21,6AxCr5G75R5rqyNCYWVpTo,60,0.672,0.907,8,-5.069,0,0.0721,0.0048,3.4e-05,0.156,0.746,128.027,187627,4
1595,alexandra stan,mr  saxobeat,2011,22,3LWDPEXEaLBRGNLbdcbwBR,67,0.726,0.931,11,-4.152,0,0.0468,0.0218,0.000283,0.143,0.797,126.976,195105,4
1596,lmfao,party rock anthem,2011,23,7mitXLIMCflkhZiD34uEQI,72,0.751,0.736,5,-4.168,0,0.156,0.0206,0.0,0.265,0.352,130.014,262147,4
1598,lmfao,party rock anthem,2012,79,7mitXLIMCflkhZiD34uEQI,72,0.751,0.736,5,-4.168,0,0.156,0.0206,0.0,0.265,0.352,130.014,262147,4
1600,guillaume grand,toi et moi,2011,24,1M09D3Qd5ni7uMufLp1NvJ,48,0.697,0.528,6,-10.991,0,0.0612,0.731,1.32e-06,0.0929,0.43,130.185,226093,4
1601,fico gary,le meme que moi,2011,25,5Yu60RZFHNqEDR9HHgqn6t,32,0.737,0.83,9,-1.247,0,0.0406,0.0864,0.0,0.0485,0.649,134.977,186559,4
1602,rene la taupe,ou la la,2011,26,3SEJSgTuyuvqrNQ6q3Gfbm,28,0.374,0.807,9,-5.28,1,0.121,0.0128,5.29e-05,0.0712,0.96,194.191,197904,3
1603,logobi gt bb model,elle danse sexy,2011,27,4PrUqfFMR4Gh51Zvrq41Lc,49,0.61,0.803,0,-6.306,0,0.0333,0.00143,4.72e-06,0.251,0.61,140.033,156493,4
1604,shakira,rabiosa,2011,28,2Xh7dyCHCErCv3PmdVEGw4,62,0.834,0.823,0,-4.918,1,0.114,0.062,0.0,0.185,0.763,133.039,170600,4
1605,inna modja,french cancan/m ste nitouche,2011,29,0VjXdkUtVGj0J91l75cFoO,37,0.671,0.812,5,-4.798,0,0.0313,0.0131,1.34e-05,0.0427,0.961,134.993,215147,4
1606,david guetta,where them girls at ( nicki minaj  flo rida),2011,30,7ks6AZmFcm3Y6PGGxGSmlB,71,0.666,0.876,3,-3.078,1,0.0414,0.055,0.0,0.259,0.552,129.884,194840,4
1607,lady gaga,born this way,2011,31,30XU4suKzCeoCK9YFzdufg,72,0.587,0.828,11,-5.108,1,0.161,0.00327,0.0,0.331,0.494,123.907,260253,4
1608,britney spears,i wanna go,2011,32,5cCAZS9VhLGEDV4NCfieeg,65,0.696,0.546,5,-6.55,1,0.0414,0.00379,3.8e-06,0.332,0.787,130.002,210267,4
1609,collectif metisse,sexy lady,2011,33,7CXmNtoDEik3cfe9DghQHG,33,0.651,0.989,0,-3.576,0,0.106,0.00449,3.43e-06,0.617,0.651,128.011,200507,4
1610,katy perry,firework,2011,34,2nWaThHB7qrp5F0REm7iwz,47,0.638,0.832,8,-5.039,1,0.049,0.141,0.0,0.113,0.648,124.071,227893,4
1611,elisa tovati  tom dice,il nous faut,2011,35,6vEgEzB1XfsOsLyIYvUlES,42,0.55,0.583,10,-6.531,1,0.0285,0.0747,0.0,0.0896,0.286,93.95,186373,4
1612,jessie j,price tag,2011,36,2fTsFCKRFQ5M0igJgabnLA,72,0.636,0.831,5,-3.945,1,0.182,0.0294,3.85e-06,0.272,0.668,175.015,223053,4
1613,enrique iglesias,heartbeat,2011,37,6GREIx79VAYuT0DYDGTIJh,55,0.567,0.888,10,-3.201,1,0.0993,0.0228,0.0,0.279,0.41,129.962,256227,4
1614,david guetta,little bad girl (taio cruz  ludacris),2011,38,55VzNhbcf0Gxf6qRCUAV01,59,0.668,0.829,11,-2.748,0,0.0334,0.00572,0.0,0.358,0.648,127.0,192276,4
1615,david guetta,without you (usher) [remixes],2011,39,0V6J3G6SyYGQzzLUSAlAKe,52,0.605,0.643,2,-3.595,1,0.0292,0.151,1.09e-05,0.179,0.489,127.9,208413,4
1616,amaury vassili,sognu,2011,40,3ZMFGLy09TWcbWgLJjaKEz,20,0.292,0.771,10,-3.726,0,0.0453,0.797,0.196,0.148,0.228,128.235,175667,4
1617,merwan rim,vous,2011,41,6hXtmkjF6OnYn14spBguJa,22,0.291,0.685,2,-5.356,1,0.0404,0.216,0.0,0.143,0.362,111.937,203320,5
1618,inna,club rocker,2011,44,5GxjA2VEgnEqM6SshQfnwJ,30,0.788,0.883,11,-3.979,1,0.152,0.0429,0.000158,0.336,0.746,128.02,214469,4
1619,britney spears,till the world ends,2011,46,38iU2jg98IZZEIJPrP7aWD,65,0.693,0.705,8,-5.747,1,0.0665,0.0228,0.0,0.202,0.45,131.951,237947,4
1620,coldplay,every teardrop is a waterfall,2011,47,2U8g9wVcUu9wsg6i7sFSv8,69,0.425,0.733,9,-6.883,1,0.0396,0.00193,0.00922,0.171,0.313,117.985,240796,4
1621,lolita,joli garcon,2011,49,7xs9wLe8Rxcb7hv7hWShRu,23,0.685,0.672,5,-7.386,0,0.0297,0.129,0.000533,0.247,0.634,131.981,197173,4
1622,nadia ali,rapture,2011,50,5Sr4SdwPmLhDuKMs8QviLe,54,0.558,0.934,10,-4.072,0,0.0355,0.0185,0.21,0.275,0.385,130.008,221543,4
1623,usher,more (redone jimmy joker remix),2011,52,0aBKFfdyOD1Ttvgv0cfjjJ,66,0.551,0.893,7,-2.628,1,0.0543,0.00166,0.0,0.348,0.794,125.083,219987,4
1624,inna,10 minutes,2011,53,5jnmIGHQg8JtKUvJbUY9cx,37,0.71,0.856,5,-3.771,1,0.037,0.0165,3.37e-06,0.309,0.789,130.046,199385,4
1625,corneille,le jour apres la fin du monde,2011,54,5ANe5axUt4qd4jljLvHiuk,31,0.62,0.681,1,-5.425,1,0.0369,0.53,0.0,0.149,0.497,139.049,215225,4
1626,mohombi,dirty situation,2011,55,52kHMIwoociE75Uh8ECtx8,41,0.737,0.947,2,-3.538,1,0.0582,0.0504,0.0,0.125,0.96,124.015,221173,4
1627,matador jessy,dansez,2011,56,7tZY3CMfzcuqAyl0PrPasg,14,0.731,0.908,10,-6.232,1,0.0515,0.111,0.0,0.199,0.955,128.048,218920,4
1628,be wizu,generation t e x t o,2011,57,0C5EVbnORbNW6UqJzvznyf,13,0.725,0.893,3,-5.329,1,0.0356,0.0157,5.97e-06,0.179,0.767,128.009,203320,4
1629,lisa angell,jai besoin de parler,2011,58,1yj9mbnZ0SmqpuxgUXtTML,7,0.425,0.671,10,-4.216,1,0.0581,0.736,0.0,0.147,0.286,144.243,280760,4
1630,rene la taupe/alvin et les chipmunks,rock la vie,2011,59,1BBlY7RiNWFfQbKbp1LRFy,5,0.577,0.934,9,-2.695,1,0.0446,0.00691,7.26e-05,0.279,0.785,99.942,161605,4
1631,lana del rey,video games,2011,60,33HucJaMg7OBQLqmaVx58p,50,0.368,0.257,6,-9.681,0,0.0301,0.806,1.1e-06,0.0886,0.17,121.724,281947,4
1633,lana del rey,video games,2012,7,33HucJaMg7OBQLqmaVx58p,50,0.368,0.257,6,-9.681,0,0.0301,0.806,1.1e-06,0.0886,0.17,121.724,281947,4
1635,collectif metisse,lete toute lannee,2011,62,4fbbcYKlyXSCKfFOnuA1wS,4,0.752,0.942,6,-4.995,1,0.0546,0.0326,0.0,0.846,0.98,130.029,187307,4
1636,lucenzo,baila morena,2011,63,7yk9REbPizDeZZvivu5LsE,0,0.483,0.916,1,-3.728,1,0.146,0.0155,0.0,0.319,0.72,129.789,184217,4
1637,muttonheads,trust you again,2011,65,0NqxiDgtm1kk5IFUubkJuo,27,0.564,0.85,6,-2.546,1,0.3,0.267,0.0,0.307,0.431,128.141,208520,4
1638,adam lambert,whataya want from me,2011,66,2rDwdvBma1O1eLzo29p2cr,64,0.44,0.683,11,-4.732,0,0.0489,0.00706,0.0,0.0593,0.445,185.948,227320,4
1639,crush  alexandra,i need you more,2011,69,5RruIXMPLFg8wkKa2VyLZU,16,0.674,0.876,4,-4.196,1,0.0345,0.0677,0.0,0.165,0.518,128.064,213982,4
